ic_1d_mean,ic_1d_std,ic_5d_mean,ic_5d_std,ic_10d_mean,ic_10d_std,ic_20d_mean,ic_20d_std,ic_ir_20d,n_months,abs_ic_20d,factor_name
-0.03712334356137202,0.10373863428818636,-0.03463375311917847,0.13078119402764377,-0.01910862637825832,0.09802807678738443,-0.012663096292520128,0.10173428010638191,-0.12447226519078974,59,0.012663096292520128,KSFT2
-0.012663630938582653,0.06804971676321438,-0.011862970575567832,0.06359764118172415,-0.010695179180357095,0.06155125986245037,-0.012430822771085452,0.05219742358200797,-0.23815012155374093,59,0.012430822771085452,WVMA10
0.017830493548815583,0.11239936777890523,0.012296855211982614,0.12386997649999403,0.009314773864013207,0.1108024801725338,0.011956124893432563,0.11120901953243109,0.10751038848821405,59,0.011956124893432563,CNTN20
0.010587420679531686,0.1250245105611656,0.004723831591330001,0.12507524336185197,0.00032710728484804504,0.1113051393944697,0.01133231597004665,0.12516120983988557,0.090541757981192,56,0.01133231597004665,CNTN60
0.036897093874064625,0.17596785119925498,0.010423742354107238,0.19575645588269255,0.01327424631294254,0.16330180337207428,0.010742228871974483,0.1545519169134117,0.06950563335894017,56,0.010742228871974483,MAX60
0.03018866584719314,0.08115467205193902,0.02350337601325797,0.0811034281064106,0.011925346286034338,0.06071618495943775,0.01030534305264928,0.06628436397663597,0.15547170455050688,59,0.01030534305264928,VSTD20
0.02686448273592955,0.09420013911380756,0.023495618069560603,0.10798235335443834,0.009510907796835038,0.09902378120163396,0.008648915574787324,0.08873820771050903,0.09746552018387893,59,0.008648915574787324,CNTN5
-0.00832307781514649,0.06966390013513801,-0.002196138020847805,0.056327393445868075,0.002122658839457769,0.056652962419593396,-0.007433837789641352,0.042206512247579285,-0.17613011342560253,59,0.007433837789641352,WVMA5
0.035124164099127046,0.1647632177426141,0.007386650433151735,0.1968144383441611,0.005353657191240449,0.15764708464858757,-0.005237979249662287,0.15079307384307092,-0.03473620582254773,58,0.005237979249662287,MAX30
-0.021833330290754956,0.12595594264794316,-0.02050538196072244,0.14917225655341487,-0.010275053810597522,0.11286653109380661,-0.0050481674143333065,0.11987914595664416,-0.04211047195912566,59,0.0050481674143333065,KMID2
0.023307039098598645,0.08486404044334729,0.014377366885951834,0.1037884954836706,0.005580446546236455,0.0723909378233824,-0.002703686188589686,0.07524911226807189,-0.035929808433114586,59,0.002703686188589686,KUP2
0.008195980129476857,0.06332122124489763,0.005863272319040727,0.06906063384740739,0.004768509113448889,0.06429225768603926,0.0010151516123569932,0.05701516385803426,0.017804940714839998,56,0.0010151516123569932,WVMA60
